route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-889871,000497,OCESN456700R612925:2021-12-09T20:47:39Z,456700,,6502,
OCESN-889871,000497,OCESN456701R613125:2021-12-09T20:47:39Z,456701,,6503,
OCESN-889863,000794,OCESN457201R612241:2021-12-11T20:46:47Z,457201,,6504,
OCESN-889863,000498,OCESN457202R549982:2021-12-08T20:44:38Z,457202,,6505,
OCESN-889863,000003,OCESN457202R571031:2021-12-09T20:47:39Z,457202,,6506,
OCESN-889863,000794,OCESN457203R612933:2021-12-11T20:46:47Z,457203,,6507,
OCESN-889863,000795,OCESN457211R550014:2021-12-11T20:46:47Z,457211,,6508,
OCESN-889863,000003,OCESN457211R571032:2021-12-11T20:46:47Z,457211,,6509,
OCESN-889863,000498,OCESN457213R549996:2021-12-11T20:46:47Z,457213,,6510,
OCESN-889863,000003,OCESN457213R570832:2021-12-11T20:46:47Z,457213,,6511,
OCESN-889863,000003,OCESN457215R571033:2021-12-11T20:46:47Z,457215,,6512,
OCESN-889863,000795,OCESN457215R571034:2021-12-11T20:46:47Z,457215,,6513,
OCESN-2394167,000003,OCESN458300R499113:2021-12-11T20:46:47Z,458300,,6514,
OCESN-2394167,000003,OCESN458304R501187:2021-12-11T20:46:47Z,458304,,6515,
OCESN-889858,000338,OCESN458400R608144:2021-12-08T20:44:38Z,458400,,6516,
OCESN-889858,000796,OCESN458401R571035:2021-12-08T20:44:38Z,458401,,6517,
OCESN-889858,000797,OCESN458402R498293:2021-12-08T20:44:38Z,458402,,6518,
OCESN-889869,000497,OCESN460200R612929:2021-12-11T20:46:47Z,460200,,6519,
OCESN-889869,000497,OCESN460201R612924:2021-12-11T20:46:47Z,460201,,6520,
OCESN-889869,000497,OCESN460202R612868:2021-12-11T20:46:47Z,460202,,6521,
OCESN-889869,000497,OCESN460203R612926:2021-12-11T20:46:47Z,460203,,6522,
OCESN-889869,000497,OCESN460205R612927:2021-12-11T20:46:47Z,460205,,6523,
OCESN-889871,000739,OCESN460207R612728:2021-12-11T20:46:47Z,460207,,6524,
OCESN-889870,000169,OCESN460300R545023:2021-12-08T20:44:38Z,460300,,6525,
OCESN-889870,000169,OCESN460301R545036:2021-12-08T20:44:38Z,460301,,6526,
OCESN-889870,000169,OCESN460302R545076:2021-12-08T20:44:38Z,460302,,6527,
OCESN-889870,000169,OCESN460303R545015:2021-12-08T20:44:38Z,460303,,6528,
OCESN-889870,000792,OCESN460308R613485:2021-12-09T20:47:39Z,460308,,6529,
OCESN-889870,000497,OCESN460309R612890:2021-12-09T20:47:39Z,460309,,6530,
OCESN-889870,000497,OCESN460310R612973:2021-12-09T20:47:39Z,460310,,6531,
OCESN-889858,000621,OCESN462401R608475:2021-12-08T20:44:38Z,462401,,6532,
OCESN-889852,000497,OCESN462403R558035:2021-12-11T20:46:47Z,462403,,6533,
OCESN-889852,000798,OCESN462405R558103:2021-12-11T20:46:47Z,462405,,6534,
OCESN-1598106,000437,OCESN49497R610235:2021-12-10T20:35:48Z,49497,1,6535,
OCESN-1598106,000437,OCESN49499R610175:2021-12-10T20:35:48Z,49499,1,6536,
OCESN-2018129,000006,OCESN49500R609594:2021-12-11T20:46:47Z,49500,1,6537,
OCESN-1598106,000002,OCESN49501R610177:2021-12-10T20:35:48Z,49501,1,6538,
OCESN-2018129,000002,OCESN49502R610669:2021-12-11T20:46:47Z,49502,1,6539,
OCESN-1598106,000799,OCESN49503R502677:2021-12-10T20:35:48Z,49503,1,6540,
OCESN-1598106,000800,OCESN49503R567608:2021-12-10T20:35:48Z,49503,1,6541,
OCESN-1598106,000003,OCESN49503R612623:2021-12-10T20:35:48Z,49503,1,6542,
OCESN-1598106,000801,OCESN49504R503259:2021-12-09T20:47:39Z,49504,1,6543,
OCESN-1598106,000802,OCESN49504R612931:2021-12-09T20:47:39Z,49504,1,6544,
OCESN-1598106,000002,OCESN49505R610236:2021-12-10T20:35:48Z,49505,1,6545,
OCESN-1598106,000003,OCESN49506R571055:2021-12-10T20:35:48Z,49506,1,6546,
OCESN-1598106,000374,OCESN49506R610237:2021-12-10T20:35:48Z,49506,1,6547,
OCESN-1598106,000002,OCESN49507R610133:2021-12-10T20:35:48Z,49507,1,6548,
OCESN-1598106,000003,OCESN49508R500669:2021-12-11T20:46:47Z,49508,1,6549,
OCESN-1598106,000803,OCESN49508R547313:2021-12-10T20:35:48Z,49508,1,6550,
OCESN-1598106,000804,OCESN49508R612362:2021-12-10T20:35:48Z,49508,1,6551,
OCESN-1598106,000805,OCESN49509R497651:2021-12-10T20:35:48Z,49509,1,6552,
OCESN-1598106,000361,OCESN49509R567847:2021-12-10T20:35:48Z,49509,1,6553,
OCESN-1598106,000003,OCESN49510R502952:2021-12-10T20:35:48Z,49510,1,6554,
OCESN-1598106,000374,OCESN49510R609895:2021-12-10T20:35:48Z,49510,1,6555,
OCESN-1598106,000014,OCESN49511R610129:2021-12-10T20:35:48Z,49511,1,6556,
OCESN-1598106,000806,OCESN49512R572455:2021-12-10T20:35:48Z,49512,1,6557,
OCESN-1598106,000807,OCESN49512R612988:2021-12-10T20:35:48Z,49512,1,6558,
OCESN-1598106,000808,OCESN49513R571060:2021-12-10T20:35:48Z,49513,1,6559,
OCESN-1598106,000809,OCESN49513R612932:2021-12-10T20:35:48Z,49513,1,6560,
OCESN-1598106,000002,OCESN49514R610238:2021-12-10T20:35:48Z,49514,1,6561,
OCESN-1598106,000009,OCESN49515R609598:2021-12-10T20:35:48Z,49515,1,6562,
OCESN-1598106,000002,OCESN49517R505317:2021-12-08T20:44:38Z,49517,1,6563,
OCESN-1598106,000009,OCESN49519R572761:2021-12-08T20:44:38Z,49519,1,6564,
OCESN-1618114,000002,OCESN49520R600121:2021-12-08T20:44:38Z,49520,1,6565,
OCESN-1618113,000002,OCESN49521R602255:2021-12-08T20:44:38Z,49521,1,6566,
OCESN-1618114,000002,OCESN49523R603852:2021-12-08T20:44:38Z,49523,1,6567,
OCESN-1618113,000003,OCESN49524R502958:2021-12-08T20:44:38Z,49524,1,6568,
OCESN-1618113,000553,OCESN49524R598108:2021-12-08T20:44:38Z,49524,1,6569,
OCESN-1618117,000003,OCESN49525R569380:2021-12-11T20:46:47Z,49525,1,6570,
OCESN-1618117,000007,OCESN49525R600890:2021-12-08T20:44:38Z,49525,1,6571,
OCESN-1618113,000003,OCESN49526R500268:2021-12-09T20:47:39Z,49526,1,6572,
OCESN-1618113,000004,OCESN49526R600424:2021-12-08T20:44:38Z,49526,1,6573,
OCESN-1618117,000003,OCESN49529R572398:2021-12-09T20:47:39Z,49529,1,6574,
OCESN-1618117,000004,OCESN49529R603788:2021-12-08T20:44:38Z,49529,1,6575,
OCESN-1618113,000003,OCESN49531R495497:2021-12-09T20:47:39Z,49531,1,6576,
OCESN-1618113,000004,OCESN49531R598446:2021-12-08T20:44:38Z,49531,1,6577,
OCESN-1618113,000003,OCESN49533R571062:2021-12-09T20:47:39Z,49533,1,6578,
OCESN-1618113,000004,OCESN49533R602256:2021-12-08T20:44:38Z,49533,1,6579,
OCESN-1618117,000002,OCESN49540R602052:2021-12-08T20:44:38Z,49540,1,6580,
OCESN-1618117,000002,OCESN49541R603815:2021-12-08T20:44:38Z,49541,1,6581,
OCESN-1618117,000002,OCESN49542R601896:2021-12-08T20:44:38Z,49542,1,6582,
OCESN-1618117,000002,OCESN49543R602261:2021-12-08T20:44:38Z,49543,1,6583,
OCESN-1618117,000002,OCESN49544R600962:2021-12-08T20:44:38Z,49544,1,6584,
OCESN-1618117,000003,OCESN49545R501572:2021-12-09T20:47:39Z,49545,1,6585,
OCESN-1618117,000004,OCESN49545R602262:2021-12-08T20:44:38Z,49545,1,6586,
OCESN-1618117,000002,OCESN49546R606412:2021-12-08T20:44:38Z,49546,1,6587,
OCESN-1618117,000002,OCESN49547R601768:2021-12-08T20:44:38Z,49547,1,6588,
OCESN-1618117,000002,OCESN49548R602264:2021-12-08T20:44:38Z,49548,1,6589,
OCESN-1618117,000002,OCESN49549R602265:2021-12-08T20:44:38Z,49549,1,6590,
OCESN-1618117,000003,OCESN49550R498325:2021-12-08T20:44:38Z,49550,1,6591,
OCESN-1618117,000553,OCESN49550R602267:2021-12-08T20:44:38Z,49550,1,6592,
OCESN-1618117,000003,OCESN49551R505898:2021-12-08T20:44:38Z,49551,1,6593,
OCESN-1618117,000005,OCESN49551R598309:2021-12-08T20:44:38Z,49551,1,6594,
OCESN-1618117,000003,OCESN49552R503982:2021-12-08T20:44:38Z,49552,1,6595,
OCESN-1618117,000553,OCESN49552R602270:2021-12-08T20:44:38Z,49552,1,6596,
OCESN-1618117,000003,OCESN49553R502966:2021-12-11T20:46:47Z,49553,1,6597,
OCESN-1618117,000004,OCESN49553R601940:2021-12-08T20:44:38Z,49553,1,6598,
OCESN-1618117,000003,OCESN49554R502478:2021-12-11T20:46:47Z,49554,1,6599,
OCESN-1618117,000003,OCESN49555R503321:2021-12-08T20:44:38Z,49555,1,6600,
OCESN-1618117,000553,OCESN49555R602273:2021-12-08T20:44:38Z,49555,1,6601,
OCESN-1618117,000003,OCESN49557R506305:2021-12-09T20:47:39Z,49557,1,6602,
OCESN-1618117,000004,OCESN49557R602276:2021-12-08T20:44:38Z,49557,1,6603,
OCESN-156697,000002,OCESN49561R600414:2021-12-11T20:46:47Z,49561,1,6604,
OCESN-156697,000002,OCESN49562R600042:2021-12-11T20:46:47Z,49562,1,6605,
OCESN-156697,000002,OCESN49563R602279:2021-12-11T20:46:47Z,49563,1,6606,
OCESN-156697,000002,OCESN49564R601547:2021-12-11T20:46:47Z,49564,1,6607,
OCESN-156697,000002,OCESN49565R602280:2021-12-11T20:46:47Z,49565,1,6608,
OCESN-156697,000002,OCESN49566R601711:2021-12-11T20:46:47Z,49566,1,6609,
OCESN-156704,000207,OCESN49580R527405:2021-12-08T12:22:43Z,49580,1,6610,
OCESN-156704,000002,OCESN49581R599892:2021-12-08T20:44:38Z,49581,1,6611,
OCESN-156704,000002,OCESN49582R602281:2021-12-08T20:44:38Z,49582,1,6612,
OCESN-156704,000003,OCESN49583R502978:2021-12-08T20:44:38Z,49583,1,6613,
OCESN-156704,000005,OCESN49583R603786:2021-12-08T20:44:38Z,49583,1,6614,
OCESN-156704,000003,OCESN49584R495377:2021-12-08T20:44:38Z,49584,1,6615,
OCESN-156704,000005,OCESN49584R602284:2021-12-08T20:44:38Z,49584,1,6616,
OCESN-156704,000003,OCESN49585R569890:2021-12-08T20:44:38Z,49585,1,6617,
OCESN-156704,000005,OCESN49585R601338:2021-12-08T20:44:38Z,49585,1,6618,
OCESN-156704,000001,OCESN49587R602285:2021-12-08T20:44:38Z,49587,1,6619,
OCESN-156704,000002,OCESN49588R602286:2021-12-08T20:44:38Z,49588,1,6620,
OCESN-156704,000003,OCESN49590R502982:2021-12-11T20:46:47Z,49590,1,6621,
OCESN-156704,000007,OCESN49590R601453:2021-12-08T20:44:38Z,49590,1,6622,
OCESN-156704,000002,OCESN49591R599675:2021-12-08T20:44:38Z,49591,1,6623,
OCESN-156704,000002,OCESN49592R602775:2021-12-08T20:44:38Z,49592,1,6624,
OCESN-156704,000003,OCESN49593R502985:2021-12-11T20:46:47Z,49593,1,6625,
OCESN-156704,000007,OCESN49593R602288:2021-12-08T20:44:38Z,49593,1,6626,
OCESN-156704,000003,OCESN49594R502987:2021-12-11T20:46:47Z,49594,1,6627,
OCESN-156704,000007,OCESN49594R602290:2021-12-08T20:44:38Z,49594,1,6628,
OCESN-156704,000003,OCESN49595R501682:2021-12-11T20:46:47Z,49595,1,6629,
OCESN-156704,000007,OCESN49595R599295:2021-12-08T20:44:38Z,49595,1,6630,
OCESN-156704,000092,OCESN49596R603802:2021-12-08T20:44:38Z,49596,1,6631,
OCESN-156704,000002,OCESN49597R601187:2021-12-08T20:44:38Z,49597,1,6632,
OCESN-156704,000002,OCESN49598R605137:2021-12-08T20:44:38Z,49598,1,6633,
OCESN-156704,000002,OCESN49599R600046:2021-12-08T20:44:38Z,49599,1,6634,
OCESN-164703,000001,OCESN49600R502993:2021-12-08T20:44:38Z,49600,1,6635,
OCESN-164703,000001,OCESN49601R557236:2021-12-08T20:44:38Z,49601,1,6636,
OCESN-164703,000002,OCESN49602R566607:2021-12-08T20:44:38Z,49602,1,6637,
OCESN-164703,000002,OCESN49603R571076:2021-12-08T20:44:38Z,49603,1,6638,
OCESN-164703,000002,OCESN49604R567574:2021-12-08T20:44:38Z,49604,1,6639,
OCESN-164703,000002,OCESN49605R571078:2021-12-08T20:44:38Z,49605,1,6640,
OCESN-156693,000002,OCESN49610R600918:2021-12-11T20:46:47Z,49610,1,6641,
OCESN-156693,000684,OCESN49611R601290:2021-12-11T20:46:47Z,49611,1,6642,
OCESN-156693,000684,OCESN49612R604592:2021-12-11T20:46:47Z,49612,1,6643,
OCESN-156693,000003,OCESN49613R500151:2021-12-11T20:46:47Z,49613,1,6644,
OCESN-156693,000810,OCESN49613R598682:2021-12-11T20:46:47Z,49613,1,6645,
OCESN-156693,000003,OCESN49614R502998:2021-12-11T20:46:47Z,49614,1,6646,
OCESN-156693,000007,OCESN49614R603060:2021-12-11T20:46:47Z,49614,1,6647,
OCESN-156693,000002,OCESN49615R598171:2021-12-11T20:46:47Z,49615,1,6648,
OCESN-156693,000003,OCESN49616R507534:2021-12-11T20:46:47Z,49616,1,6649,
OCESN-156693,000007,OCESN49616R599396:2021-12-11T20:46:47Z,49616,1,6650,
OCESN-156693,000003,OCESN49617R570163:2021-12-11T20:46:47Z,49617,1,6651,
OCESN-156693,000007,OCESN49617R601564:2021-12-11T20:46:47Z,49617,1,6652,
OCESN-156693,000002,OCESN49618R605363:2021-12-11T20:46:47Z,49618,1,6653,
OCESN-156693,000002,OCESN49619R602294:2021-12-11T20:46:47Z,49619,1,6654,
OCESN-156693,000684,OCESN49620R600736:2021-12-11T20:46:47Z,49620,1,6655,
OCESN-156693,000684,OCESN49621R606249:2021-12-11T20:46:47Z,49621,1,6656,
OCESN-156693,000003,OCESN49622R571081:2021-12-11T20:46:47Z,49622,1,6657,
OCESN-156693,000007,OCESN49622R601817:2021-12-11T20:46:47Z,49622,1,6658,
OCESN-156693,000003,OCESN49623R568706:2021-12-11T20:46:47Z,49623,1,6659,
OCESN-156693,000007,OCESN49623R600394:2021-12-11T20:46:47Z,49623,1,6660,
OCESN-156693,000003,OCESN49624R500779:2021-12-11T20:46:47Z,49624,1,6661,
OCESN-156693,000810,OCESN49624R602296:2021-12-11T20:46:47Z,49624,1,6662,
OCESN-156693,000003,OCESN49625R503002:2021-12-11T20:46:47Z,49625,1,6663,
OCESN-156693,000810,OCESN49625R598187:2021-12-11T20:46:47Z,49625,1,6664,
OCESN-156693,000684,OCESN49626R600484:2021-12-11T20:46:47Z,49626,1,6665,
OCESN-156693,000003,OCESN49627R570314:2021-12-11T20:46:47Z,49627,1,6666,
OCESN-156693,000810,OCESN49627R601699:2021-12-11T20:46:47Z,49627,1,6667,
OCESN-156693,000002,OCESN49628R602161:2021-12-11T20:46:47Z,49628,1,6668,
OCESN-156693,000002,OCESN49629R599135:2021-12-11T20:46:47Z,49629,1,6669,
OCESN-156693,000684,OCESN49630R599673:2021-12-11T20:46:47Z,49630,1,6670,
OCESN-156693,000003,OCESN49631R502278:2021-12-11T20:46:47Z,49631,1,6671,
OCESN-156693,000004,OCESN49631R599134:2021-12-11T20:46:47Z,49631,1,6672,
OCESN-156693,000003,OCESN49632R567017:2021-12-11T20:46:47Z,49632,1,6673,
OCESN-156693,000810,OCESN49632R599133:2021-12-11T20:46:47Z,49632,1,6674,
OCESN-156693,000684,OCESN49633R599132:2021-12-11T20:46:47Z,49633,1,6675,
OCESN-156689,000002,OCESN49634R499708:2021-12-08T20:44:38Z,49634,1,6676,
OCESN-156689,000002,OCESN49635R527442:2021-12-08T20:44:38Z,49635,1,6677,
OCESN-156689,000009,OCESN49637R498034:2021-12-08T20:44:38Z,49637,1,6678,
OCESN-156697,000002,OCESN49639R602206:2021-12-11T20:46:47Z,49639,1,6679,
OCESN-156699,000002,OCESN49640R599131:2021-12-08T20:44:38Z,49640,1,6680,
OCESN-156699,000002,OCESN49641R599130:2021-12-08T20:44:38Z,49641,1,6681,
OCESN-156699,000003,OCESN49643R567014:2021-12-11T20:46:47Z,49643,1,6682,
OCESN-156699,000012,OCESN49643R599129:2021-12-08T20:44:38Z,49643,1,6683,
OCESN-156699,000002,OCESN49645R606008:2021-12-11T20:46:47Z,49645,1,6684,
OCESN-156699,000003,OCESN49646R567013:2021-12-11T20:46:47Z,49646,1,6685,
OCESN-156699,000012,OCESN49646R599127:2021-12-08T20:44:38Z,49646,1,6686,
OCESN-156699,000002,OCESN49647R599126:2021-12-11T20:46:47Z,49647,1,6687,
OCESN-156699,000003,OCESN49648R499982:2021-12-11T20:46:47Z,49648,1,6688,
OCESN-156699,000007,OCESN49648R599125:2021-12-08T20:44:38Z,49648,1,6689,
OCESN-156699,000003,OCESN49649R567010:2021-12-11T20:46:47Z,49649,1,6690,
OCESN-156699,000007,OCESN49649R599124:2021-12-08T20:44:38Z,49649,1,6691,
OCESN-156699,000003,OCESN49651R506819:2021-12-11T20:46:47Z,49651,1,6692,
OCESN-156699,000007,OCESN49651R599968:2021-12-08T20:44:38Z,49651,1,6693,
OCESN-156699,000003,OCESN49652R499487:2021-12-11T20:46:47Z,49652,1,6694,
OCESN-156699,000007,OCESN49652R599123:2021-12-11T20:46:47Z,49652,1,6695,
OCESN-156699,000003,OCESN49653R568689:2021-12-11T20:46:47Z,49653,1,6696,
OCESN-156699,000012,OCESN49653R600352:2021-12-08T20:44:38Z,49653,1,6697,
OCESN-156699,000003,OCESN49654R574733:2021-12-11T20:46:47Z,49654,1,6698,
OCESN-156699,000007,OCESN49654R599121:2021-12-11T20:46:47Z,49654,1,6699,
OCESN-156699,000002,OCESN49655R599119:2021-12-11T20:46:47Z,49655,1,6700,
OCESN-156699,000002,OCESN49656R599118:2021-12-08T20:44:38Z,49656,1,6701,
OCESN-156699,000003,OCESN49658R569795:2021-12-11T20:46:47Z,49658,1,6702,
OCESN-156699,000012,OCESN49658R601162:2021-12-08T20:44:38Z,49658,1,6703,
OCESN-156699,000003,OCESN49660R567577:2021-12-11T20:46:47Z,49660,1,6704,
OCESN-156699,000007,OCESN49660R599642:2021-12-11T20:46:47Z,49660,1,6705,
OCESN-1634112,000003,OCESN49671R496015:2021-12-11T20:46:47Z,49671,1,6706,
OCESN-1634112,000012,OCESN49671R602057:2021-12-08T20:44:38Z,49671,1,6707,
OCESN-1634112,000003,OCESN49673R497793:2021-12-11T20:46:47Z,49673,1,6708,
OCESN-1634112,000007,OCESN49673R599117:2021-12-08T20:44:38Z,49673,1,6709,
OCESN-156699,000002,OCESN49674R579257:2021-12-08T20:44:38Z,49674,1,6710,
OCESN-1634112,000003,OCESN49675R497792:2021-12-09T20:47:39Z,49675,1,6711,
OCESN-1634112,000004,OCESN49675R599116:2021-12-08T20:44:38Z,49675,1,6712,
OCESN-1634112,000015,OCESN49676R599115:2021-12-08T20:44:38Z,49676,1,6713,
OCESN-1634112,000003,OCESN49677R497790:2021-12-11T20:46:47Z,49677,1,6714,
OCESN-1634112,000007,OCESN49677R602053:2021-12-08T20:44:38Z,49677,1,6715,
OCESN-1634112,000002,OCESN49678R599637:2021-12-08T20:44:38Z,49678,1,6716,
OCESN-1634112,000003,OCESN49679R497788:2021-12-09T20:47:39Z,49679,1,6717,
OCESN-1634112,000004,OCESN49679R599114:2021-12-08T20:44:38Z,49679,1,6718,
OCESN-1634112,000002,OCESN49680R599113:2021-12-08T20:44:38Z,49680,1,6719,
OCESN-1634112,000811,OCESN49681R501509:2021-12-08T20:44:38Z,49681,1,6720,
OCESN-1634112,000812,OCESN49681R524084:2021-12-08T20:44:38Z,49681,1,6721,
OCESN-1634112,000003,OCESN49681R608501:2021-12-09T20:47:39Z,49681,1,6722,
OCESN-1634112,000003,OCESN49682R499367:2021-12-11T20:46:47Z,49682,1,6723,
OCESN-1634112,000012,OCESN49682R599836:2021-12-08T20:44:38Z,49682,1,6724,
OCESN-1634112,000008,OCESN49683R600691:2021-12-08T20:44:38Z,49683,1,6725,
OCESN-1634112,000002,OCESN49684R599112:2021-12-08T20:44:38Z,49684,1,6726,
OCESN-1634112,000009,OCESN49685R599111:2021-12-08T20:44:38Z,49685,1,6727,
OCESN-1634112,000003,OCESN49686R495814:2021-12-11T20:46:47Z,49686,1,6728,
OCESN-1634112,000007,OCESN49686R599110:2021-12-08T20:44:38Z,49686,1,6729,
OCESN-1634112,000009,OCESN49687R599814:2021-12-08T20:44:38Z,49687,1,6730,
OCESN-1634112,000003,OCESN49688R496641:2021-12-10T20:35:48Z,49688,1,6731,
OCESN-1634112,000813,OCESN49688R525532:2021-12-09T20:47:39Z,49688,1,6732,
OCESN-1634112,000382,OCESN49688R608907:2021-12-09T20:47:39Z,49688,1,6733,
OCESN-1634112,000003,OCESN49689R497785:2021-12-11T20:46:47Z,49689,1,6734,
OCESN-1634112,000007,OCESN49689R600489:2021-12-08T20:44:38Z,49689,1,6735,
OCESN-1634112,000003,OCESN49690R497783:2021-12-11T20:46:47Z,49690,1,6736,
OCESN-1634112,000012,OCESN49690R597739:2021-12-08T20:44:38Z,49690,1,6737,
OCESN-168688,000002,OCESN49691R599109:2021-12-09T20:47:39Z,49691,1,6738,
OCESN-168688,000003,OCESN49692R558376:2021-12-09T20:47:39Z,49692,1,6739,
OCESN-168688,000007,OCESN49692R605374:2021-12-09T20:47:39Z,49692,1,6740,
OCESN-168688,000003,OCESN49693R558371:2021-12-09T20:47:39Z,49693,1,6741,
OCESN-168688,000007,OCESN49693R602092:2021-12-09T20:47:39Z,49693,1,6742,
OCESN-168688,000003,OCESN49694R558323:2021-12-09T20:47:39Z,49694,1,6743,
OCESN-168688,000007,OCESN49694R599485:2021-12-09T20:47:39Z,49694,1,6744,
OCESN-168688,000003,OCESN49695R558401:2021-12-09T20:47:39Z,49695,1,6745,
OCESN-168688,000007,OCESN49695R600727:2021-12-09T20:47:39Z,49695,1,6746,
OCESN-168688,000003,OCESN49696R558322:2021-12-09T20:47:39Z,49696,1,6747,
OCESN-168688,000165,OCESN49696R558412:2021-12-09T20:47:39Z,49696,1,6748,
OCESN-168688,000683,OCESN49696R599104:2021-12-09T20:47:39Z,49696,1,6749,
OCESN-168688,000003,OCESN49697R558321:2021-12-09T20:47:39Z,49697,1,6750,
OCESN-168688,000007,OCESN49697R599103:2021-12-09T20:47:39Z,49697,1,6751,
OCESN-1634112,000003,OCESN49698R497779:2021-12-08T20:44:38Z,49698,1,6752,
OCESN-1634112,000553,OCESN49698R599102:2021-12-08T20:44:38Z,49698,1,6753,
OCESN-1634112,000304,OCESN49700R558650:2021-12-08T20:44:38Z,49700,1,6754,
OCESN-1634112,000385,OCESN49700R599425:2021-12-08T20:44:38Z,49700,1,6755,
OCESN-156710,000002,OCESN49701R613621:2021-12-10T20:35:48Z,49701,1,6756,
OCESN-156710,000002,OCESN49702R613578:2021-12-10T20:35:48Z,49702,1,6757,
OCESN-156710,000002,OCESN49703R613925:2021-12-10T20:35:48Z,49703,1,6758,
OCESN-156710,000002,OCESN49704R613647:2021-12-10T20:35:48Z,49704,1,6759,
OCESN-1634112,000003,OCESN49705R497776:2021-12-11T20:46:47Z,49705,1,6760,
OCESN-1634112,000007,OCESN49705R599099:2021-12-08T20:44:38Z,49705,1,6761,
OCESN-1634112,000003,OCESN49706R502110:2021-12-08T20:44:38Z,49706,1,6762,
OCESN-1634112,000005,OCESN49706R600301:2021-12-08T20:44:38Z,49706,1,6763,
OCESN-1634112,000015,OCESN49707R605709:2021-12-08T20:44:38Z,49707,1,6764,
OCESN-156693,000684,OCESN49708R599401:2021-12-11T20:46:47Z,49708,1,6765,
OCESN-156693,000003,OCESN49709R506778:2021-12-11T20:46:47Z,49709,1,6766,
OCESN-156693,000810,OCESN49709R599098:2021-12-11T20:46:47Z,49709,1,6767,
OCESN-156693,000003,OCESN49710R497773:2021-12-11T20:46:47Z,49710,1,6768,
OCESN-156693,000810,OCESN49710R601480:2021-12-11T20:46:47Z,49710,1,6769,
OCESN-156693,000003,OCESN49711R497772:2021-12-11T20:46:47Z,49711,1,6770,
OCESN-156693,000012,OCESN49711R599097:2021-12-11T20:46:47Z,49711,1,6771,
OCESN-156693,000003,OCESN49712R566999:2021-12-11T20:46:47Z,49712,1,6772,
OCESN-156693,000012,OCESN49712R599094:2021-12-11T20:46:47Z,49712,1,6773,
OCESN-156693,000003,OCESN49713R500657:2021-12-11T20:46:47Z,49713,1,6774,
OCESN-156693,000007,OCESN49713R601597:2021-12-11T20:46:47Z,49713,1,6775,
OCESN-156693,000003,OCESN49714R502116:2021-12-11T20:46:47Z,49714,1,6776,
OCESN-156693,000007,OCESN49714R599092:2021-12-11T20:46:47Z,49714,1,6777,
OCESN-156693,000684,OCESN49715R599091:2021-12-11T20:46:47Z,49715,1,6778,
OCESN-156693,000003,OCESN49716R566996:2021-12-11T20:46:47Z,49716,1,6779,
OCESN-156693,000810,OCESN49716R599090:2021-12-11T20:46:47Z,49716,1,6780,
OCESN-156693,000003,OCESN49717R572339:2021-12-11T20:46:47Z,49717,1,6781,
OCESN-156693,000007,OCESN49717R603744:2021-12-11T20:46:47Z,49717,1,6782,
OCESN-156693,000003,OCESN49718R566995:2021-12-11T20:46:47Z,49718,1,6783,
OCESN-156693,000007,OCESN49718R599089:2021-12-11T20:46:47Z,49718,1,6784,
OCESN-156693,000684,OCESN49719R599088:2021-12-11T20:46:47Z,49719,1,6785,
OCESN-156693,000684,OCESN49720R599815:2021-12-11T20:46:47Z,49720,1,6786,
OCESN-156693,000684,OCESN49721R599087:2021-12-11T20:46:47Z,49721,1,6787,
OCESN-156693,000003,OCESN49722R497767:2021-12-11T20:46:47Z,49722,1,6788,
OCESN-156693,000810,OCESN49722R599086:2021-12-11T20:46:47Z,49722,1,6789,
OCESN-156693,000684,OCESN49723R599085:2021-12-11T20:46:47Z,49723,1,6790,
OCESN-156693,000684,OCESN49724R600597:2021-12-11T20:46:47Z,49724,1,6791,
OCESN-156693,000003,OCESN49725R504919:2021-12-11T20:46:47Z,49725,1,6792,
OCESN-156693,000810,OCESN49725R605046:2021-12-11T20:46:47Z,49725,1,6793,
OCESN-156693,000003,OCESN49726R521595:2021-12-11T20:46:47Z,49726,1,6794,
OCESN-156693,000007,OCESN49726R599436:2021-12-11T20:46:47Z,49726,1,6795,
OCESN-1634112,000015,OCESN49727R599084:2021-12-08T20:44:38Z,49727,1,6796,
OCESN-1634112,000007,OCESN49728R599082:2021-12-08T20:44:38Z,49728,1,6797,
OCESN-1634112,000007,OCESN49730R605702:2021-12-08T20:44:38Z,49730,1,6798,
OCESN-1634112,000007,OCESN49732R602080:2021-12-08T20:44:38Z,49732,1,6799,
OCESN-160691,000002,OCESN49750R599081:2021-12-08T20:44:38Z,49750,1,6800,
OCESN-160691,000002,OCESN49751R599080:2021-12-08T20:44:38Z,49751,1,6801,
OCESN-160691,000002,OCESN49752R599079:2021-12-08T20:44:38Z,49752,1,6802,
OCESN-160697,000075,OCESN49753R599475:2021-12-11T20:46:47Z,49753,1,6803,
OCESN-160697,000382,OCESN49754R609935:2021-12-11T20:46:47Z,49754,1,6804,
OCESN-160697,000814,OCESN49755R610209:2021-12-11T20:46:47Z,49755,1,6805,
OCESN-160697,000075,OCESN49756R604770:2021-12-11T20:46:47Z,49756,1,6806,
OCESN-160697,000794,OCESN49757R609655:2021-12-11T20:46:47Z,49757,1,6807,
OCESN-160697,000382,OCESN49758R599077:2021-12-11T20:46:47Z,49758,1,6808,
OCESN-160697,000207,OCESN49759R610585:2021-12-11T20:46:47Z,49759,1,6809,
